동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1891,1151,부모님,할아버지_아부지_어머님,미식,맛집_아메리카노_갈릭
1650,179,기타가족,오빠_가족_고모,문화예술,극장_영화관_아트센터
224,109,연인,애인_커플_남친,자연경관,정원_세계지질공원_주상절리
67,93,자녀,외동_딸_워킹맘,레포츠/운동,놀이터_캠핑_낚시
52,28,배우자,배우자_신랑_부인,역사유적,유네스코_정자_서당
17,24,친구,친구_절친_지인,반려동물,반려동물_애견_대형견
14,19,학생,고딩_중딩_대학생,휴식/힐링,피크닉_생태관광_테라피
11,2,회사동료,차장_부장_대리,체험,공예체험
5,0,싱글,혼자_싱글,,
