연령대,남성방문 비율,여성방문 비율
70세 이상,1.4,1.2
60~69세,4.3,4.4
50~59세,7.9,8.3
40~49세,9.6,9.9
30~39세,12.4,13.5
20~29세,8.6,13.0
10~19세,2.0,2.6
