동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,5,부모님,할머니,미식,충무김밥_식당,광천 토굴새우젓시장
0,2,,,자연경관,바다,광천 토굴새우젓시장
