연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,4.5
60~69세,11.6,9.6
50~59세,12.7,14.7
40~49세,9.2,6.2
30~39세,6.9,4.4
20~29세,6.7,5.0
10~19세,2.5,1.4
