동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,2,친구,친구,미식,차_라면,통도환타지아
2,2,부모님,아버지,레포츠/운동,놀이동산,통도환타지아
1,2,기타가족,패밀리,자연경관,동산,통도환타지아
0,1,,,역사유적,암자,통도환타지아
