기준연월,방문비율
20220811,83.4
20220812,129.0
20220813,159.1
20220814,162.4
20220815,165.4
20220816,98.4
20220817,92.8
20220818,85.0
20220819,98.8
20220820,148.4
20220821,151.8
20220822,101.5
20220823,98.6
20220824,93.6
20220825,83.4
20220826,104.4
20220827,155.2
20220828,167.7
20220829,97.8
20220830,112.8
20220831,102.0
20220901,83.0
20220902,127.1
20220903,123.2
20220904,114.4
20220905,89.9
20220906,93.5
20220907,104.9
20220908,73.4
20220909,149.2
20220910,154.4
20220911,152.5
20220912,144.5
20220913,68.9
20220914,71.7
20220915,62.7
20220916,79.9
20220917,116.6
20220918,120.1
20220919,78.0
20220920,91.1
20220921,83.9
20220922,76.1
20220923,88.9
20220924,120.4
20220925,132.2
20220926,88.7
20220927,100.1
20220928,85.8
20220929,77.6
20220930,95.7
20221001,170.6
20221002,183.3
20221003,141.3
20221004,93.5
20221005,87.6
20221006,81.1
20221007,115.6
20221008,184.6
20221009,195.5
20221010,161.8
20221011,83.4
20221012,73.0
20221013,64.0
20221014,91.9
20221015,167.2
20221016,163.4
20221017,85.8
20221018,87.7
20221019,79.1
20221020,72.5
20221021,101.3
20221022,168.4
20221023,172.4
20221024,92.3
20221025,99.9
20221026,94.2
20221027,85.4
20221028,108.2
20221029,178.3
20221030,184.8
20221031,96.8
20221101,111.5
20221102,99.7
20221103,81.8
20221104,115.7
20221105,185.5
20221106,185.1
20221107,109.2
20221108,113.2
