연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,5.5
60~69세,12.5,9.7
50~59세,11.0,9.8
40~49세,9.9,7.0
30~39세,8.3,6.3
20~29세,5.7,5.3
10~19세,2.4,1.5
