기준연월,방문비율
20220811,106.4
20220812,137.3
20220813,263.0
20220814,155.0
20220815,168.9
20220816,122.0
20220817,143.1
20220818,132.9
20220819,152.3
20220820,302.7
20220821,133.6
20220822,120.1
20220823,126.9
20220824,137.3
20220825,125.2
20220826,145.2
20220827,377.9
20220828,165.9
20220829,120.7
20220830,155.0
20220831,134.9
20220901,101.2
20220902,105.4
20220903,249.9
20220904,101.7
20220905,93.9
20220906,111.6
20220907,100.7
20220908,100.0
20220909,262.6
20220910,305.1
20220911,199.3
20220912,251.5
20220913,119.4
20220914,121.1
20220915,105.7
20220916,117.8
20220917,245.3
20220918,135.5
20220919,118.6
20220920,134.2
20220921,105.5
20220922,88.6
20220923,140.9
20220924,302.6
20220925,136.1
20220926,122.6
20220927,143.1
20220928,118.8
20220929,81.2
20220930,130.8
20221001,280.6
20221002,141.5
20221003,167.4
20221004,109.0
20221005,115.1
20221006,102.0
20221007,104.7
20221008,311.4
20221009,153.9
20221010,186.6
20221011,110.7
20221012,124.2
20221013,105.6
20221014,101.7
20221015,319.5
20221016,120.8
20221017,109.1
20221018,127.7
20221019,118.5
20221020,105.4
20221021,93.7
20221022,337.9
20221023,151.2
20221024,122.7
20221025,134.2
20221026,113.0
20221027,112.8
20221028,104.5
20221029,341.2
20221030,210.2
20221031,143.5
20221101,115.6
20221102,113.8
20221103,91.4
20221104,97.6
20221105,305.5
20221106,165.0
20221107,110.5
20221108,124.1
