연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,4.9
60~69세,11.3,8.2
50~59세,14.3,11.0
40~49세,9.2,7.4
30~39세,6.2,4.8
20~29세,6.7,4.4
10~19세,2.1,2.9
