기준연월,방문비율
20220811,110.8
20220812,144.8
20220813,171.6
20220814,125.7
20220815,153.5
20220816,137.0
20220817,143.5
20220818,141.4
20220819,153.3
20220820,175.7
20220821,169.3
20220822,132.1
20220823,147.3
20220824,153.6
20220825,146.1
20220826,149.1
20220827,174.4
20220828,187.0
20220829,138.3
20220830,158.7
20220831,157.2
20220901,113.3
20220902,115.7
20220903,131.1
20220904,123.7
20220905,99.9
20220906,112.8
20220907,110.5
20220908,105.4
20220909,190.4
20220910,201.2
20220911,180.6
20220912,163.9
20220913,112.9
20220914,113.3
20220915,122.6
20220916,130.8
20220917,161.3
20220918,166.4
20220919,110.7
20220920,123.1
20220921,118.0
20220922,124.6
20220923,135.2
20220924,157.2
20220925,167.7
20220926,102.3
20220927,122.1
20220928,130.8
20220929,129.6
20220930,134.0
20221001,144.5
20221002,149.4
20221003,133.9
20221004,106.2
20221005,114.1
20221006,116.2
20221007,129.8
20221008,172.0
20221009,196.1
20221010,153.5
20221011,116.4
20221012,115.7
20221013,110.7
20221014,127.0
20221015,170.2
20221016,167.0
20221017,108.0
20221018,120.8
20221019,123.6
20221020,121.1
20221021,136.0
20221022,169.7
20221023,170.3
20221024,102.6
20221025,113.6
20221026,116.7
20221027,124.2
20221028,145.1
20221029,179.1
20221030,186.5
20221031,122.1
20221101,115.9
20221102,115.1
20221103,112.9
20221104,118.2
20221105,145.5
20221106,156.3
20221107,109.7
20221108,116.5
