업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,2.5513588E8
쇼핑업,레저용품쇼핑,2.2278349753E10
쇼핑업,대형쇼핑몰,5.1656859105E10
숙박업,캠핑장/펜션,2.49147E7
숙박업,기타숙박,4.905451563E9
숙박업,호텔,5.3810503E7
식음료업,식음료,8.4960474102E10
여가서비스업,관광유원시설,2.74448511E8
여가서비스업,골프장,2.7261752289E10
여가서비스업,기타레저,2.763791021E9
여가서비스업,문화서비스,1.328219548E9
여행업,여행업,1.374551E7
운송업,렌터카,2.94604496E8
운송업,육상운송,0.0
