순위,관광지명,주소,분류,합산 검색 수
1,가야CC,경남 김해시 인제로 502-0,육상레저스포츠,55832
2,연지공원,경남 김해시 금관대로1368번길 7-0,도시공원,38014
3,롯데스카이힐김해컨트리클럽,경남 김해시 고모로134번길 54-49,육상레저스포츠,32963
4,정산CC,경남 김해시 서부로1637번길 299-194,육상레저스포츠,31274
5,롯데프리미엄아울렛김해점,경남 김해시 장유로 469-0,쇼핑몰,29259
6,김해가야테마파크,경남 김해시 가야테마길 161-0,테마공원,26451
7,아이스퀘어호텔,경남 김해시 김해대로 2360-0,호텔,25727
8,장유대청계곡,경남 김해시,자연경관(산),21537
9,김해롯데워터파크본관,경남 김해시 장유로 555-0,테마공원,21050
10,노무현대통령생가,경남 김해시 봉하로 129-0,역사유적지,20394
11,김해상록CC,경남 김해시 김해대로974번길 198-0,육상레저스포츠,20386
12,가야랜드,경남 김해시 인제로 368-0,테마공원,20333
13,부경축산물주촌도매시장,경남 김해시 서부로1403번길 23-40,시장,15812
14,김해낙동강레일파크,경남 김해시 마사로473번길 41-0,기타관광,15528
15,김해천문대,경남 김해시 가야테마길 254-0,기타관광,13295
16,부경동물원,경남 김해시 유하로226번길 70-0,테마공원,11426
17,김해문화의전당,경남 김해시 김해대로 2060-0,공연시설,11102
18,클레이아크미술관,경남 김해시 진례로 275-51,전시시설,11028
19,김수로왕릉,경남 김해시 가락로93번길 26-0,역사유적지,10965
20,CGV김해율하,경남 김해시 율하2로 111-0,공연시설,10538
21,대동생태체육공원,경남 김해시,도시공원,9175
22,은하사,경남 김해시 신어산길 167-0,종교성지,8936
23,국립김해박물관,경남 김해시 가야의길 190-0,전시시설,8830
24,김해농수산물종합유통센터,경남 김해시 칠산로 128-0,시장,8114
25,CGV김해,경남 김해시 내외중앙로 137-0,공연시설,8027
26,수리공원,경남 김해시,도시공원,7075
27,김해동상시장,경남 김해시 구지로180번길 27-10,시장,6541
28,대동승마랜드,경남 김해시 대동로485번길 132-0,육상레저스포츠,6534
29,거북공원,경남 김해시,도시공원,6527
30,롯데시네마김해아울렛,경남 김해시 장유로 469-0,공연시설,6109
31,김해생림오토캠핑장,경남 김해시,캠핑,5772
32,화포천습지생태공원,경남 김해시 한림로 183-300,도시공원,5736
33,한림술뫼파크골프장,경남 김해시 한림로 738-0,육상레저스포츠,5292
34,주촌축산물도매시장,경남 김해시 서부로1403번길 23-100,시장,5287
35,장유스파랜드,경남 김해시 대청로104번길 84-0,웰니스관광,5144
36,장유사,경남 김해시 대청계곡길 170-563,종교성지,4948
37,호텔101,경남 김해시 번화1로68번길 13-0,모텔,4935
38,김해봉리단길,경남 김해시 봉황대길 48-1,테마공원,4855
39,와인동굴,경남 김해시 마사로473번길 41-0,기타관광,4791
40,외동시장,경남 김해시 내외중앙로 33-0,시장,4570
41,롯데시네마김해부원,경남 김해시 김해대로 2352-0,공연시설,4472
42,삼방시장,경남 김해시 삼안로255번길 1-0,시장,4418
43,무척산,경남 김해시,자연경관(산),4104
44,천문대오토캠핑장,경남 김해시 인제로 545-59,캠핑,4098
45,잠101호텔,경남 김해시 율하숲길 17-0,호텔,3948
46,브라운도트호텔워터파크점,경남 김해시 번화1로67번길 8-0,호텔,3903
47,CGV김해장유,경남 김해시 삼문로 12-0,공연시설,3818
48,장유넘버25호텔,경남 김해시 번화1로 52-0,모텔,3816
49,대성동고분박물관,경남 김해시 가야의길 126-0,전시시설,3712
50,봉황대공원,경남 김해시,도시공원,3684
51,삼계야구장,경남 김해시 삼계로 134-0,레저스포츠시설,3543
52,진영역철도박물관,경남 김해시 진영로 145-1,전시시설,3489
53,휴앤락몰,경남 김해시 내외중앙로 137-0,기타쇼핑시설,3469
54,수안마을수국정원축제,경남 김해시 대동로 132-0,기타문화관광지,3425
55,가야랜드달빛야영장,경남 김해시 신어산길 67-0,캠핑,3396
56,분산성,경남 김해시 가야로405번안길 210-162,역사유적지,3391
57,신어산자연숲캠핑장,경남 김해시 장척로462번길 140-0,캠핑,3309
58,진례저수지,경남 김해시,자연경관(하천/해양),3256
59,장척계곡,경남 김해시,자연경관(산),3169
60,브라운도트호텔김해삼계점,경남 김해시 삼계로55번길 2-0,호텔,3159
61,장유전통시장,경남 김해시 장유로301번길 9-1,시장,3082
62,장유체육공원,경남 김해시 대청로 345-0,도시공원,2967
63,더테라스호텔,경남 김해시 번화1로44번길 11-0,모텔,2946
64,그레이195호텔,경남 김해시 삼문로 19-0,모텔,2917
65,스테이인호텔,경남 김해시 번화1로67번길 14-0,모텔,2909
66,수로왕비릉,경남 김해시 가락로190번길 1-0,역사유적지,2870
67,MU호텔,경남 김해시 번화2로 61-1,모텔,2686
68,노마드호텔,경남 김해시 인제로91번길 5-0,호텔,2682
69,상동야구장,경남 김해시 장척로 678-0,레저스포츠시설,2583
70,브라운도트호텔어방점,경남 김해시 김해대로2541번길 70-0,호텔,2570
71,임호체육공원축구장,경남 김해시 금관대로 1138-0,레저스포츠시설,2538
72,아몬드키즈호텔,경남 김해시 활천로237번길 8-13,호텔,2494
73,투하트호텔,경남 김해시 번화1로75번길 17-0,모텔,2435
74,안동체육공원,경남 김해시 삼안로112번길 20-61,도시공원,2352
75,AM호텔,경남 김해시 번화1로75번길 7-0,모텔,2345
76,어방체육공원,경남 김해시 활천로 0-0,도시공원,2300
77,김해가야테마파크익사이팅눈썰매장,경남 김해시 가야테마길 161-0,육상레저스포츠,2268
78,호텔런더너,경남 김해시 번화1로75번길 23-0,호텔,2234
79,해은사,경남 김해시 가야로405번안길 210-162,종교성지,2230
80,더반호텔김해점,경남 김해시 삼계로55번길 13-0,호텔,2178
81,에이스골프아카데미,경남 김해시 계동로 75-27,육상레저스포츠,2092
82,금병공원,경남 김해시,도시공원,2090
83,그레이70호텔,경남 김해시 서부로 108-0,모텔,2040
84,보스턴호텔,경남 김해시 가락로29번길 6-0,모텔,2014
