유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
부산광역시 강서구 , 경상남도 김해시,17.1,1
경상남도 창원시 성산구 , 경상남도 김해시,12.3,1
경상남도 창원시 의창구 , 경상남도 김해시,8.1,1
경상남도 창원시 진해구 , 경상남도 김해시,7.5,1
부산광역시 북구 , 경상남도 김해시,5.5,1
부산광역시 사상구 , 경상남도 김해시,4.8,1
경상남도 양산시 , 경상남도 김해시,4.5,1
부산광역시 부산진구 , 경상남도 김해시,4.3,1
부산광역시 사하구 , 경상남도 김해시,3.2,1
부산광역시 해운대구 , 경상남도 김해시,2.7,1
경상남도 창원시 마산회원구 , 경상남도 김해시,2.6,1
경상남도 밀양시 , 경상남도 김해시,2.5,1
부산광역시 동래구 , 경상남도 김해시,2.4,1
경상남도 창원시 마산합포구 , 경상남도 김해시,2.4,1
부산광역시 금정구 , 경상남도 김해시,1.8,1
부산광역시 기장군 , 경상남도 김해시,1.7,1
부산광역시 남구 , 경상남도 김해시,1.5,1
부산광역시 연제구 , 경상남도 김해시,1.3,1
경상남도 거제시 , 경상남도 김해시,1.2,1
경상남도 함안군 , 경상남도 김해시,1.1,1
 경상남도 김해시,경상남도 창원시 성산구,10.7,2
 경상남도 김해시,부산광역시 강서구,10.6,2
 경상남도 김해시,부산광역시 기장군,9.1,2
 경상남도 김해시,경상남도 창원시 진해구,7.6,2
 경상남도 김해시,경상남도 창원시 의창구,6.0,2
 경상남도 김해시,경상남도 양산시,5.6,2
 경상남도 김해시,부산광역시 해운대구,4.7,2
 경상남도 김해시,경상남도 밀양시,3.6,2
 경상남도 김해시,부산광역시 북구,3.6,2
 경상남도 김해시,부산광역시 사상구,3.4,2
 경상남도 김해시,경상남도 창원시 마산합포구,3.2,2
 경상남도 김해시,부산광역시 부산진구,3.2,2
 경상남도 김해시,부산광역시 사하구,2.1,2
 경상남도 김해시,부산광역시 수영구,1.8,2
 경상남도 김해시,부산광역시 금정구,1.7,2
 경상남도 김해시,부산광역시 동래구,1.6,2
 경상남도 김해시,경상남도 거제시,1.5,2
 경상남도 김해시,부산광역시 남구,1.4,2
 경상남도 김해시,경상남도 창원시 마산회원구,1.3,2
 경상남도 김해시,경상북도 경주시,1.1,2
