연령대,남성방문 비율,여성방문 비율
70세 이상,3.7,3.7
60~69세,8.2,8.1
50~59세,10.9,10.3
40~49세,8.5,7.0
30~39세,9.2,7.3
20~29세,9.0,7.5
10~19세,3.1,2.7
