연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,3.2
60~69세,12.3,8.6
50~59세,16.1,13.4
40~49세,11.0,9.7
30~39세,4.4,4.9
20~29세,3.4,2.2
10~19세,2.6,2.9
