기준연월,방문비율
20220811,92.8
20220812,102.3
20220813,299.1
20220814,347.4
20220815,235.4
20220816,86.7
20220817,84.8
20220818,67.3
20220819,84.2
20220820,239.6
20220821,229.3
20220822,72.5
20220823,75.3
20220824,63.4
20220825,64.2
20220826,90.3
20220827,209.6
20220828,175.7
20220829,91.2
20220830,66.7
20220831,116.2
20220901,95.6
20220902,103.1
20220903,87.3
20220904,84.5
20220905,54.2
20220906,59.2
20220907,59.2
20220908,67.5
20220909,127.6
20220910,132.3
20220911,100.6
20220912,97.0
20220913,53.6
20220914,50.3
20220915,58.1
20220916,88.4
20220917,83.7
20220918,77.5
20220919,66.1
20220920,57.5
20220921,55.0
20220922,59.2
20220923,78.9
20220924,70.6
20220925,59.2
20220926,63.4
20220927,62.5
20220928,63.4
20220929,84.2
20220930,62.3
20221001,113.7
20221002,96.4
20221003,82.5
20221004,53.9
20221005,56.1
20221006,91.2
20221007,96.2
20221008,103.4
20221009,96.7
20221010,89.5
20221011,53.1
20221012,52.3
20221013,72.5
20221014,75.3
20221015,82.5
20221016,70.3
20221017,61.1
20221018,56.1
20221019,53.6
20221020,70.0
20221021,82.8
20221022,76.2
20221023,62.5
20221024,64.5
20221025,63.9
20221026,64.2
20221027,71.7
20221028,94.8
20221029,74.2
20221030,60.0
20221031,169.3
20221101,73.1
20221102,68.1
20221103,83.9
20221104,87.8
20221105,100.6
20221106,77.3
20221107,58.1
20221108,56.1
