동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
308,6386,기타가족,이모_언니_엄마,미식,술_칼국수_냉면,광장시장
99,245,연인,남자친구_예랑_커플,문화예술,광장_서점_역사박물관,광장시장
92,167,부모님,할머니_어머니_부모님,휴식/힐링,나들이_호캉스_신혼여행,광장시장
55,99,친구,친구_지인,자연경관,정원_바다_산,광장시장
21,54,배우자,신랑_와이프_남편,역사유적,한옥마을_한옥_다리,광장시장
9,43,회사동료,직원_대리,레포츠/운동,스포츠센터_수영장_실내수영장,광장시장
9,1,자녀,청소년_자식_딸,반려동물,반려견,광장시장
6,0,학생,고등학생_대학생,,,광장시장
4,0,싱글,혼자,,,광장시장
