동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
559,7542,기타가족,패밀리_오빠_가족,미식,맛집_술_식당,이순신공원
61,2507,부모님,아빠_외할머니_부모님,자연경관,공원_바다_산,이순신공원
35,415,친구,지인_친구,문화예술,광장_벽화마을_수족관,이순신공원
27,100,배우자,와이프_신랑_남편,레포츠/운동,수영장_낚시_테마파크,이순신공원
25,63,연인,남친_커플_남자친구,역사유적,다리_정자_교회,이순신공원
7,30,자녀,아들_딸,휴식/힐링,힐링_나들이_물멍,이순신공원
6,6,싱글,혼자,반려동물,애견_반려견,이순신공원
4,0,학생,대학생,,,이순신공원
4,0,회사동료,직원,,,이순신공원
