연령대,남성방문 비율,여성방문 비율
70세 이상,5.9,7.1
60~69세,7.4,9.2
50~59세,8.1,8.5
40~49세,8.2,6.4
30~39세,6.2,6.1
20~29세,7.1,9.0
10~19세,7.2,2.9
