연령대,남성방문 비율,여성방문 비율
70세 이상,1.0,1.2
60~69세,2.0,2.0
50~59세,3.3,3.6
40~49세,4.7,4.1
30~39세,10.1,10.7
20~29세,16.7,34.9
10~19세,1.4,4.0
