연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,1.7
60~69세,9.8,5.4
50~59세,21.2,8.1
40~49세,14.5,5.2
30~39세,12.2,4.1
20~29세,9.7,3.0
10~19세,1.1,1.2
