동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
12,215,기타가족,오빠_동생_패밀리,자연경관,전망대_바다_해안,이기대(부산국가지질공원)
3,17,친구,친구,미식,맛집_물회_팥빙수,이기대(부산국가지질공원)
2,7,배우자,남편,레포츠/운동,트레킹_등산_낚시,이기대(부산국가지질공원)
2,4,싱글,혼자,역사유적,다리_성당,이기대(부산국가지질공원)
