순위,관광지명,주소,분류,합산 검색 수
1,섬진강기차마을,전남 곡성군 기차마을로 232-0,기타관광,55923
2,곡성세계장미축제,전남 곡성군 기차마을로 252-16,기타문화관광지,25454
3,광주CC,전남 곡성군 입면로 455-0,육상레저스포츠,15632
4,압록유원지,전남 곡성군,복합관광시설,9611
5,옥과기안CC,전남 곡성군,육상레저스포츠,6143
6,곡성기차마을전통시장,전남 곡성군 곡성로 856-0,시장,5798
7,압록상상스쿨,전남 곡성군 섬진강로 1060-0,기타문화관광지,5183
8,도림사,전남 곡성군 도림로 175-0,종교성지,4083
9,태안사,전남 곡성군 태안로 622-215,종교성지,3387
10,도림사계곡,전남 곡성군,자연경관(산),3121
11,섬진강레일바이크,전남 곡성군 섬진강로 1465-0,기타관광,2954
12,꿈꾸는캠핑장,전남 곡성군 고산로 325-0,캠핑,2746
13,곡성군청소년야영장,전남 곡성군 가정마을길 51-0,캠핑,2428
14,도림사오토캠핑리조트,전남 곡성군 도림로 74-0,캠핑,1904
15,곡성강빛마을펜션,전남 곡성군 강빛마을길 10-0,펜션/민박,1643
16,대황강출렁다리,전남 곡성군,기타관광,1629
17,청계동솔바람야영장,전남 곡성군 청계동로 415-0,캠핑,1488
18,자연애품캠핑장,전남 곡성군 배감길 16-19,캠핑,1431
19,섬진강도깨비마을,전남 곡성군 호곡도깨비길 119-97,기타관광,1351
20,아리솔캠핑장,전남 곡성군,캠핑,1059
21,천태암,전남 곡성군 천태암길 264-0,종교성지,1027
22,좋은세상리조트,전남 곡성군 대황강로 1397-45,캠핑,1020
23,대황강자연휴식체험캠핑장,전남 곡성군 주석로 620-40,캠핑,982
24,곡성키즈글램핑,전남 곡성군 오죽로 132-0,캠핑,932
25,곡성기차당뚝방마켓,전남 곡성군,시장,921
26,두가헌한옥펜션,전남 곡성군 두계길 35-0,펜션/민박,849
27,성륜사,전남 곡성군 미술관로 287-0,종교성지,844
28,섬진강기차마을드림랜드,전남 곡성군,복합관광시설,824
29,심청한옥마을,전남 곡성군 심청로 178-0,역사유적지,822
