순위,업소명,주소,분류,합산 검색 수
1,옥과한우촌,전남 곡성군 오산로 983-0,한식,11687
2,곡성가든,전남 곡성군 배감길 16-19,외국식,7552
3,지리산가는길,전남 곡성군 대황강로 1334-0,외국식,3987
4,별천지가든,전남 곡성군 섬진강로 1266-0,한식,3259
5,제일식당,전남 곡성군 기차마을로 143-0,한식,2978
6,영일도라,전남 곡성군 기차마을로 260-0,카페/찻집,2620
7,청계참다슬기,전남 곡성군 청계동로 409-0,한식,2207
8,미실란밥카페반하다,전남 곡성군 섬진강로 2584-0,카페/찻집,2079
9,송원식당,전남 곡성군 리문4길 5-0,한식,1804
10,섬진강민물장어,전남 곡성군 리문6길 32-0,외국식,1797
11,씨엘로957,전남 곡성군 입면로 163-14,카페/찻집,1609
12,동굴커피,전남 곡성군 침곡길 26-30,카페/찻집,1382
13,원조미연복집,전남 곡성군 오산로 968-0,외국식,1278
14,청솔가든,전남 곡성군 대황강로 1560-0,한식,1149
15,돌실숯불회관,전남 곡성군 석곡로 52-1,한식,1061
16,두가헌,전남 곡성군 두계길 35-0,카페/찻집,964
17,순한한우명품관,전남 곡성군 곡성로 856-0,한식,953
18,통나무집,전남 곡성군 대황강로 1598-19,한식,931
19,청이돈가스,전남 곡성군 곡성로 852-0,외국식,827
20,석곡식당,전남 곡성군 석곡로 60-0,한식,769
21,디트레인,전남 곡성군 기차마을로 260-0,간이음식,685
22,송다원,전남 곡성군 가곡길 129-1,한식,672
23,단편,전남 곡성군 기차마을로 202-0,카페/찻집,651
24,삼화관광농원,전남 곡성군 입면로 208-0,외국식,631
25,라이첸[중식],전남 곡성군 기차마을로 237-0,외국식,599
26,메란명가,전남 곡성군 곡성로 822-0,한식,556
27,새수궁가든,전남 곡성군 섬진강로 1015-2,한식,552
28,용궁산장,전남 곡성군 대황강로 1598-17,한식,533
29,백년가,전남 곡성군 옥과6길 9-0,카페/찻집,509
30,우리식당,전남 곡성군 석곡로 30-0,한식,502
31,생선나라,전남 곡성군 중앙로 145-0,한식,376
32,롯데리아곡성점,전남 곡성군 곡성로 817-0,간이음식,368
33,궁전회관[한식],전남 곡성군 중앙로 54-0,한식,364
34,이디야커피곡성점,전남 곡성군 곡성로 817-0,카페/찻집,354
35,파리바게뜨전남곡성점,전남 곡성군 중앙로 93-0,간이음식,343
36,소머리국밥,전남 곡성군 낙동원로 13-0,한식,328
37,나루터,전남 곡성군 하한길 3-0,한식,324
38,소나무,전남 곡성군 대황강로 1343-1,카페/찻집,323
39,곡성키친,전남 곡성군 기차마을로 260-0,외국식,287
40,흥남면옥,전남 곡성군 군청로 51-5,한식,277
41,황금코다리곡성점,전남 곡성군 기차마을로 217-4,한식,275
42,사계절횟집,전남 곡성군 대황강로 1589-0,외국식,249
43,약대추산장,전남 곡성군 미산길 118-13,한식,241
44,광명숯불구이,전남 곡성군 리문5길 9-0,한식,216
45,멜롱살롱,전남 곡성군 곡고로 188-11,카페/찻집,208
46,스노우베리,전남 곡성군 리문5길 9-4,카페/찻집,191
47,봄pasta,전남 곡성군 중앙로 164-2,외국식,189
48,청국장과흑두부,전남 곡성군 천변로 19-0,한식,176
49,함지박바지락칼국수,전남 곡성군 리문6길 6-1,한식,172
50,초원숯불갈비,전남 곡성군 중앙로 110-1,한식,169
51,기차마을가든[한식],전남 곡성군 기차마을로 233-0,한식,168
52,모짜르트제과점,전남 곡성군 중앙로 93-1,간이음식,160
53,고향숯불갈비,전남 곡성군 학교로 155-0,한식,142
54,한일집,전남 곡성군 곡성로 856-0,한식,133
55,맹성,전남 곡성군 송전로 6-0,한식,129
56,광주가든,전남 곡성군 대황강로 1071-0,한식,121
57,도림장어,전남 곡성군 주석로 623-12,외국식,115
58,하생촌,전남 곡성군 섬진강로 1232-0,카페/찻집,111
59,친정엄마네,전남 곡성군 곡성로 856-0,한식,102
59,곡성군압록통나무집,전남 곡성군 대황강로 1598-19,한식,102
61,벽송숯불갈비,전남 곡성군 청계동로 1229-0,한식,99
62,소문난왕짬뽕[중식],전남 곡성군 대황강로 1635-0,외국식,96
62,청국장과흑두부[한식],전남 곡성군 천변로 19-0,한식,96
