유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
광주광역시 북구 , 전라남도 곡성군,16.0,1
전라남도 순천시 , 전라남도 곡성군,9.9,1
광주광역시 광산구 , 전라남도 곡성군,9.2,1
전라북도 남원시 , 전라남도 곡성군,8.9,1
광주광역시 서구 , 전라남도 곡성군,7.6,1
전라남도 담양군 , 전라남도 곡성군,7.1,1
전라남도 구례군 , 전라남도 곡성군,5.8,1
전라북도 순창군 , 전라남도 곡성군,4.6,1
광주광역시 남구 , 전라남도 곡성군,4.1,1
광주광역시 동구 , 전라남도 곡성군,3.6,1
전라남도 여수시 , 전라남도 곡성군,2.2,1
전라남도 광양시 , 전라남도 곡성군,2.1,1
전라남도 화순군 , 전라남도 곡성군,1.8,1
전라북도 임실군 , 전라남도 곡성군,1.7,1
전라북도 전주시 완산구 , 전라남도 곡성군,1.5,1
전라남도 나주시 , 전라남도 곡성군,1.3,1
전라북도 전주시 덕진구 , 전라남도 곡성군,1.2,1
전라남도 장성군 , 전라남도 곡성군,0.8,1
경상남도 하동군 , 전라남도 곡성군,0.7,1
전라북도 완주군 , 전라남도 곡성군,0.7,1
 전라남도 곡성군,전라남도 담양군,12.2,2
 전라남도 곡성군,전라남도 순천시,11.6,2
 전라남도 곡성군,광주광역시 북구,9.6,2
 전라남도 곡성군,전라남도 여수시,9.1,2
 전라남도 곡성군,전라북도 남원시,8.1,2
 전라남도 곡성군,광주광역시 서구,7.7,2
 전라남도 곡성군,광주광역시 광산구,7.6,2
 전라남도 곡성군,전라남도 구례군,5.5,2
 전라남도 곡성군,전라북도 순창군,4.6,2
 전라남도 곡성군,전라남도 광양시,2.8,2
 전라남도 곡성군,광주광역시 동구,2.8,2
 전라남도 곡성군,광주광역시 남구,1.9,2
 전라남도 곡성군,전라남도 화순군,1.8,2
 전라남도 곡성군,전라남도 나주시,1.1,2
 전라남도 곡성군,경상남도 하동군,1.0,2
 전라남도 곡성군,전라북도 고창군,1.0,2
 전라남도 곡성군,전라북도 전주시 완산구,0.9,2
 전라남도 곡성군,전라남도 장성군,0.8,2
 전라남도 곡성군,경상남도 남해군,0.8,2
 전라남도 곡성군,전라북도 전주시 덕진구,0.5,2
