기준연월,방문비율
20220811,123.5
20220812,134.6
20220813,137.5
20220814,116.1
20220815,122.3
20220816,132.8
20220817,132.4
20220818,130.7
20220819,148.6
20220820,155.0
20220821,116.9
20220822,121.4
20220823,134.0
20220824,140.8
20220825,136.9
20220826,149.9
20220827,160.4
20220828,122.5
20220829,122.7
20220830,137.5
20220831,138.3
20220901,120.4
20220902,132.6
20220903,168.8
20220904,130.7
20220905,95.5
20220906,119.0
20220907,116.9
20220908,124.3
20220909,162.4
20220910,173.7
20220911,157.9
20220912,163.6
20220913,121.4
20220914,125.6
20220915,129.1
20220916,145.9
20220917,170.4
20220918,127.0
20220919,111.8
20220920,137.1
20220921,136.3
20220922,134.0
20220923,147.2
20220924,171.7
20220925,132.6
20220926,118.6
20220927,136.1
20220928,131.5
20220929,130.1
20220930,150.7
20221001,177.0
20221002,137.1
20221003,160.4
20221004,112.0
20221005,114.9
20221006,122.5
20221007,138.5
20221008,165.5
20221009,152.7
20221010,157.7
20221011,120.2
20221012,126.0
20221013,123.9
20221014,141.2
20221015,170.9
20221016,128.2
20221017,106.4
20221018,125.4
20221019,131.5
20221020,134.8
20221021,151.5
20221022,176.2
20221023,133.2
20221024,122.1
20221025,133.0
20221026,134.8
20221027,138.7
20221028,149.0
20221029,178.9
20221030,141.6
20221031,121.2
20221101,110.7
20221102,116.3
20221103,118.4
20221104,137.1
20221105,170.9
20221106,133.2
20221107,100.0
20221108,117.5
