연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,3.5
60~69세,6.8,6.8
50~59세,10.8,10.7
40~49세,9.5,8.5
30~39세,7.3,7.7
20~29세,7.5,9.4
10~19세,4.8,3.2
