동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
214,11047,기타가족,오빠_가족_언니,미식,라면_맛집_술,서귀포매일올레시장
68,2730,부모님,아빠_부모님_할머니,자연경관,바다_해변_해안,서귀포매일올레시장
62,162,연인,커플_남자친구_여자친구,레포츠/운동,스킨스쿠버_수영장_카약,서귀포매일올레시장
30,85,배우자,신랑_남편,휴식/힐링,신혼여행_힐링_불멍,서귀포매일올레시장
17,23,친구,친구_동창_지인,문화예술,미술관_전시관_박물관,서귀포매일올레시장
12,8,싱글,혼자,역사유적,교회_초가집_다리,서귀포매일올레시장
5,5,회사동료,직원_대리,반려동물,길고양이_애견_길냥이,서귀포매일올레시장
1,1,자녀,아들,체험,수학여행,서귀포매일올레시장
