연령대,남성방문 비율,여성방문 비율
70세 이상,6.3,4.3
60~69세,14.4,10.0
50~59세,17.3,9.9
40~49세,9.5,4.8
30~39세,6.1,3.6
20~29세,6.9,3.6
10~19세,1.8,0.7
