순위,업소명,주소,분류,현지인 검색 수
1,초량불백,부산 동구 초량로 36-0,한식,1704
2,맥도날드부산초량DT점,부산 동구 중앙대로 228-0,간이음식,1486
3,맥도날드범일SK DT점,부산 동구 자성로 127-0,간이음식,1169
4,초량1941,부산 동구 망양로 533-5,카페/찻집,495
5,투썸플레이스부산초량점,부산 동구 중앙대로 325-0,카페/찻집,426
6,조방제일한우,부산 동구 조방로42번길 12-0,한식,367
7,스타벅스범일동일타워점,부산 동구 조방로 14-0,카페/찻집,341
8,평산옥,부산 동구 초량중로 26-0,한식,337
9,스완양분식,부산 동구 중앙대로236번길 7-5,외국식,321
10,스타벅스부산역점,부산 동구 중앙대로 216-0,카페/찻집,290
11,신발원,부산 동구 대영로243번길 62-0,외국식,270
12,코카모메초량점,부산 동구 영초윗길 20-0,외국식,255
13,스타벅스부산역아스티점,부산 동구 중앙대로214번길 7-8,카페/찻집,234
14,하이디라오부산역점,부산 동구 중앙대로 175-0,외국식,232
15,본전돼지국밥,부산 동구 중앙대로214번길 3-8,한식,229
16,1950태성당베이커리,부산 동구 중앙대로296번길 3-5,간이음식,209
17,50년전통할매국밥,부산 동구 중앙대로533번길 4-0,한식,208
18,감포참가자미,부산 동구 범일로102번길 16-20,외국식,206
19,고관함박,부산 동구 중앙대로349번길 14-0,외국식,191
20,초량밀면,부산 동구 중앙대로 225-0,한식,171
21,초량845,부산 동구 망양로533번길 8-0,기타음식,166
22,만다린[중식],부산 동구 중앙대로320번길 7-3,외국식,155
23,송죽[일식],부산 동구 범일로102번길 16-10,외국식,151
24,밀양가산돼지국밥,부산 동구 자성로133번길 45-0,한식,150
25,성북고개식당,부산 동구 망양로 853-0,한식,148
26,카페편안,부산 동구 증산북로13번길 6-0,카페/찻집,143
27,대수정,부산 동구 자성로133번길 46-0,한식,136
28,대건명가초량본점,부산 동구 중앙대로 232-0,한식,131
29,COFFEE TEK ROASTERS,부산 동구 자성로133번길 10-0,카페/찻집,130
30,초량온당,부산 동구 초량중로 135-0,간이음식,129
31,부산역풍물거리,부산 동구,기타음식,125
32,석화한정식[한식],부산 동구 조방로 21-0,한식,122
32,스타벅스부산역라마다점,부산 동구 중앙대로196번길 10-0,카페/찻집,122
32,은하갈비,부산 동구 초량중로 86-0,한식,122
35,떡볶이참잘하는집 떡참부산수정점,부산 동구 중앙대로371번길 78-0,간이음식,114
36,60년전통할매국밥,부산 동구 중앙대로533번길 4-0,한식,111
37,조방낙지범일직영점,부산 동구 조방로 21-0,외국식,110
38,고관해물탕,부산 동구 중앙대로349번길 38-0,한식,109
39,설빙범일점,부산 동구 범일로102번길 14-0,카페/찻집,104
39,홍성방신관 [중식],부산 동구 중앙대로179번길 16-0,외국식,104
41,철마한우식육식당,부산 동구 범일로102번길 16-5,한식,101
42,코소롱제주참숯생고기전문점,부산 동구 조방로 39-11,한식,99
43,참숯골왕갈비,부산 동구 조방로49번길 25-0,한식,97
44,스타벅스범일교차로점,부산 동구 조방로 4-0,카페/찻집,94
45,대게천국,부산 동구 조방로 39-7,외국식,72
46,이바구정거장,부산 동구 초량상로37번길 45-0,카페/찻집,71
47,롯데리아부산역점,부산 동구 중앙대로 201-0,간이음식,70
47,배스킨라빈스부산범일점,부산 동구 범일로102번길 20-0,간이음식,70
49,송원감자탕,부산 동구 초량로 3-1,한식,65
50,레노비,부산 동구 고관로53번길 7-0,카페/찻집,63
51,제일류초량뚝배기[한식],부산 동구 구봉로 4-0,한식,62
52,소문난불백,부산 동구 초량로 36-0,한식,59
52,신선식당,부산 동구 조방로49번길 13-0,한식,59
52,바우네나주곰탕초량점,부산 동구 구봉로 3-0,한식,59
55,가미스시,부산 동구 자성공원로 23-11,외국식,56
56,사해방[중식],부산 동구 중앙대로195번길 14-0,외국식,55
56,천백돈까스,부산 동구 초량상로 124-1,외국식,55
58,브라운핸즈부산점,부산 동구 중앙대로209번길 16-0,카페/찻집,54
59,부경불백,부산 동구 구봉로 2-0,한식,53
60,EU,부산 동구 초량상로 106-0,간이음식,48
60,우리돼지국밥,부산 동구 초량로 27-1,한식,48
62,범일빈대떡,부산 동구 중앙대로 519-0,한식,47
63,길세이로무시범일점,부산 동구 범일로102번길 16-6,한식,46
64,영동밀면영동국밥,부산 동구 중앙대로209번길 12-0,한식,43
64,장성향[중식],부산 동구 대영로243번길 29-0,외국식,43
66,밀양돼지갈비,부산 동구 초량로 17-5,한식,42
66,배스킨라빈스부산역광장점,부산 동구 중앙대로 213-1,간이음식,42
66,홍성방본관 [중식],부산 동구 중앙대로179번길 1-0,외국식,42
69,이어도대구탕물회,부산 동구 중앙대로236번길 10-0,한식,41
70,양지아구찜,부산 동구 초량중로 96-0,한식,40
71,다께,부산 동구 범일로102번길 12-0,외국식,39
71,목구멍초량점,부산 동구 초량중로 105-2,한식,39
71,케이티에스테이트케이티범일타워점,부산 동구 자성공원로 23-0,카페/찻집,39
71,자유관[중식],부산 동구 중앙대로 324-0,외국식,39
75,고려홍삼삼계탕,부산 동구 범일로102번길 16-9,한식,38
75,던킨부산역라마다점,부산 동구 중앙대로196번길 10-0,간이음식,38
75,초량원조불백,부산 동구 초량로 36-0,한식,38
78,클레이디뷔페,부산 동구 조방로 14-0,외국식,36
79,영심이왕족발수정점,부산 동구 진성로9번길 10-0,외국식,34
79,텐이몽[중식],부산 동구 자성로133번길 10-0,외국식,34
81,7.7돼지숯불갈비,부산 동구 진성로9번길 30-1,한식,33
81,블랙웍[중식],부산 동구 중앙대로 297-0,외국식,33
81,육전밀면부산역본점,부산 동구 중앙대로221번가길 5-0,한식,33
84,제주가,부산 동구 중앙대로196번길 6-9,한식,32
85,투썸플레이스부산역점,부산 동구 중앙대로 201-0,카페/찻집,31
86,참맛카롱,부산 동구 중앙대로 243-0,카페/찻집,30
86,투썸플레이스부산범일점,부산 동구 범일로 102-0,카페/찻집,30
86,조선화로집범일점,부산 동구 조방로 19-0,한식,30
89,루반도르과자점,부산 동구 중앙대로 375-1,간이음식,29
89,고피자부산범일점,부산 동구 범일로90번길 17-0,간이음식,29
91,장수촌순대돼지국밥,부산 동구 중앙대로 534-0,한식,28
92,금수각[중식],부산 동구 초량로 119-0,외국식,27
92,마가만두,부산 동구 대영로243번길 56-0,한식,27
92,문화공감수정,부산 동구 홍곡로 75-0,카페/찻집,27
92,유연생고기전문점,부산 동구 조방로 41-0,한식,27
92,육거리[한식],부산 동구 초량로 36-0,한식,27
97,1984나폴리부산진역점,부산 동구 고관로 90-0,외국식,26
97,피자헛부산진역점,부산 동구 중앙대로 377-0,간이음식,26
99,신창국밥부산역점,부산 동구 중앙대로214번길 3-4,한식,25
99,안창마을정미집,부산 동구 안창로77번가길 5-0,외국식,25
