업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,3.86973308E8
쇼핑업,레저용품쇼핑,1.205723553E9
쇼핑업,대형쇼핑몰,1.5701345792E10
숙박업,호텔,1.061390179E9
숙박업,기타숙박,1.9009105E9
식음료업,식음료,4.8666635733E10
여가서비스업,관광유원시설,4.161564E7
여가서비스업,골프장,1.000155389E10
여가서비스업,기타레저,1.23028268E8
여가서비스업,문화서비스,1.32849528E8
여행업,여행업,5.62222693E8
운송업,렌터카,2.6889728E8
운송업,육상운송,7.9259E7
