기준연월,지역명,검색량(건)
202108,부산광역시 동구 ,1360
202109,부산광역시 동구 ,1596
202110,부산광역시 동구 ,1668
202111,부산광역시 동구 ,2086
202112,부산광역시 동구 ,820
202201,부산광역시 동구 ,759
202202,부산광역시 동구 ,605
202203,부산광역시 동구 ,1256
202204,부산광역시 동구 ,2418
202205,부산광역시 동구 ,881
202206,부산광역시 동구 ,1459
202207,부산광역시 동구 ,5429
