순위,업소명,주소,분류,외지인 검색 수
1,맥도날드부산초량DT점,부산 동구 중앙대로 228-0,간이음식,10313
2,맥도날드범일SK DT점,부산 동구 자성로 127-0,간이음식,9662
3,신발원,부산 동구 대영로243번길 62-0,외국식,9522
4,초량불백,부산 동구 초량로 36-0,한식,9459
5,본전돼지국밥,부산 동구 중앙대로214번길 3-8,한식,8292
6,하이디라오부산역점,부산 동구 중앙대로 175-0,외국식,6978
7,초량1941,부산 동구 망양로 533-5,카페/찻집,6474
8,초량밀면,부산 동구 중앙대로 225-0,한식,5445
9,50년전통할매국밥,부산 동구 중앙대로533번길 4-0,한식,5374
10,투썸플레이스부산초량점,부산 동구 중앙대로 325-0,카페/찻집,3161
11,고관함박,부산 동구 중앙대로349번길 14-0,외국식,2801
12,스완양분식,부산 동구 중앙대로236번길 7-5,외국식,2504
13,60년전통할매국밥,부산 동구 중앙대로533번길 4-0,한식,2422
14,조방제일한우,부산 동구 조방로42번길 12-0,한식,2421
15,1950태성당베이커리,부산 동구 중앙대로296번길 3-5,간이음식,2338
16,스타벅스범일동일타워점,부산 동구 조방로 14-0,카페/찻집,2319
17,은하갈비,부산 동구 초량중로 86-0,한식,2252
18,스타벅스부산역아스티점,부산 동구 중앙대로214번길 7-8,카페/찻집,2243
19,스타벅스부산역점,부산 동구 중앙대로 216-0,카페/찻집,1977
20,영동밀면영동국밥,부산 동구 중앙대로209번길 12-0,한식,1930
21,소문난불백,부산 동구 초량로 36-0,한식,1835
22,초량845,부산 동구 망양로533번길 8-0,기타음식,1762
23,조방낙지범일직영점,부산 동구 조방로 21-0,외국식,1737
24,초량온당,부산 동구 초량중로 135-0,간이음식,1736
25,홍성방신관 [중식],부산 동구 중앙대로179번길 16-0,외국식,1638
26,석화한정식[한식],부산 동구 조방로 21-0,한식,1632
27,밀양가산돼지국밥,부산 동구 자성로133번길 45-0,한식,1496
28,참숯골왕갈비,부산 동구 조방로49번길 25-0,한식,1446
29,평산옥,부산 동구 초량중로 26-0,한식,1442
30,대건명가초량본점,부산 동구 중앙대로 232-0,한식,1369
31,신선식당,부산 동구 조방로49번길 13-0,한식,1358
32,코카모메초량점,부산 동구 영초윗길 20-0,외국식,1321
33,감포참가자미,부산 동구 범일로102번길 16-20,외국식,1275
34,브라운핸즈부산점,부산 동구 중앙대로209번길 16-0,카페/찻집,1248
35,스타벅스범일교차로점,부산 동구 조방로 4-0,카페/찻집,1207
36,스타벅스부산역라마다점,부산 동구 중앙대로196번길 10-0,카페/찻집,1167
37,클레이디뷔페,부산 동구 조방로 14-0,외국식,1113
38,장성향[중식],부산 동구 대영로243번길 29-0,외국식,997
39,우리돼지국밥,부산 동구 초량로 27-1,한식,931
40,밀양돼지갈비,부산 동구 초량로 17-5,한식,914
41,부산역풍물거리,부산 동구,기타음식,910
42,코소롱제주참숯생고기전문점,부산 동구 조방로 39-11,한식,893
43,카페편안,부산 동구 증산북로13번길 6-0,카페/찻집,866
44,육전밀면부산역본점,부산 동구 중앙대로221번가길 5-0,한식,863
45,홍성방본관 [중식],부산 동구 중앙대로179번길 1-0,외국식,832
46,일품향[중식],부산 동구 대영로243번길 22-0,외국식,769
47,사해방[중식],부산 동구 중앙대로195번길 14-0,외국식,761
48,마가만두,부산 동구 대영로243번길 56-0,한식,760
49,네살차이,부산 동구 중앙대로 447-1,카페/찻집,748
50,길세이로무시범일점,부산 동구 범일로102번길 16-6,한식,715
50,롯데리아부산역점,부산 동구 중앙대로 201-0,간이음식,715
52,성북고개식당,부산 동구 망양로 853-0,한식,713
53,제일류초량뚝배기[한식],부산 동구 구봉로 4-0,한식,694
54,천백돈까스,부산 동구 초량상로 124-1,외국식,693
55,고관해물탕,부산 동구 중앙대로349번길 38-0,한식,676
56,가미스시,부산 동구 자성공원로 23-11,외국식,645
57,초량원조불백,부산 동구 초량로 36-0,한식,637
58,송원감자탕,부산 동구 초량로 3-1,한식,623
59,명성횟집,부산 동구,외국식,591
60,부경불백,부산 동구 구봉로 2-0,한식,585
61,텐이몽[중식],부산 동구 자성로133번길 10-0,외국식,540
62,송죽[일식],부산 동구 범일로102번길 16-10,외국식,524
63,던킨부산역라마다점,부산 동구 중앙대로196번길 10-0,간이음식,502
64,범일빈대떡,부산 동구 중앙대로 519-0,한식,495
65,양지아구찜,부산 동구 초량중로 96-0,한식,493
66,신창국밥부산역점,부산 동구 중앙대로214번길 3-4,한식,460
67,고려홍삼삼계탕,부산 동구 범일로102번길 16-9,한식,448
68,다께,부산 동구 범일로102번길 12-0,외국식,444
69,제주가,부산 동구 중앙대로196번길 6-9,한식,442
70,문화공감수정,부산 동구 홍곡로 75-0,카페/찻집,427
71,투썸플레이스부산역점,부산 동구 중앙대로 201-0,카페/찻집,410
72,설빙범일점,부산 동구 범일로102번길 14-0,카페/찻집,390
73,블랙웍[중식],부산 동구 중앙대로 297-0,외국식,359
74,고래촌,부산 동구 조방로38번길 9-0,한식,350
75,루반도르과자점,부산 동구 중앙대로 375-1,간이음식,332
76,대수정,부산 동구 자성로133번길 46-0,한식,315
77,COFFEE TEK ROASTERS,부산 동구 자성로133번길 10-0,카페/찻집,313
78,배스킨라빈스부산역광장점,부산 동구 중앙대로 213-1,간이음식,300
79,EU,부산 동구 초량상로 106-0,간이음식,286
79,백산[일식],부산 동구 조방로 14-0,외국식,286
81,화교대반점[중식],부산 동구 대영로243번길 42-0,외국식,278
82,배스킨라빈스부산범일점,부산 동구 범일로102번길 20-0,간이음식,274
82,장수촌순대돼지국밥,부산 동구 중앙대로 534-0,한식,274
84,유연생고기전문점,부산 동구 조방로 41-0,한식,260
85,SUBWAY부산범일점,부산 동구 조방로 14-0,간이음식,254
86,남스시,부산 동구 중앙대로226번길 3-7,외국식,250
87,목구멍초량점,부산 동구 초량중로 105-2,한식,248
88,투썸플레이스부산범일점,부산 동구 범일로 102-0,카페/찻집,239
89,대지숯불갈비,부산 동구 범일로89번길 11-0,한식,237
90,골목게장부산역직영점,부산 동구 중앙대로226번길 3-6,외국식,235
91,안창마을정미집,부산 동구 안창로77번가길 5-0,외국식,233
92,신발원신관,부산 동구 대영로243번길 64-0,외국식,231
93,초량해칼국수,부산 동구 중앙대로231번길 15-0,한식,228
94,철마한우식육식당,부산 동구 범일로102번길 16-5,한식,220
95,창현수산,부산 동구 범일로89번길 37-0,한식,215
96,대게천국,부산 동구 조방로 39-7,외국식,214
97,7.7돼지숯불갈비,부산 동구 진성로9번길 30-1,한식,213
98,금수각[중식],부산 동구 초량로 119-0,외국식,194
99,카페051동일타워점,부산 동구 조방로 14-0,카페/찻집,191
100,NTM[일식],부산 동구 자성로133번길 6-0,외국식,184
