동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
4641,6016,학생,중딩_고딩_대학생,미식,맛집_카페_수박
768,3351,연인,애인_커플_여자친구,자연경관,바다_밭_계곡
534,2954,기타가족,패밀리_삼촌_언니,레포츠/운동,수영장_캠핑_낚시
504,618,친구,친구_지인,문화예술,노래방_클럽_카지노
497,77,배우자,신랑_신부_예신,역사유적,교회_다리_한옥
98,63,부모님,아버님_어머님_부모님,반려동물,애견_길고양이_길냥이
97,32,자녀,아들_딸_자식,휴식/힐링,가을여행_테라피_나들이
59,18,회사동료,대리_차장_동료,체험,수학여행_템플스테이_다도체험
10,0,싱글,혼자_싱글,,
