기준연월,지역명,방문자 수
202108,부산광역시 동구 ,1860979.0
202110,부산광역시 동구 ,2379654.0
202109,부산광역시 동구 ,2122643.0
202111,부산광역시 동구 ,2396623.0
202112,부산광역시 동구 ,2257598.0
202201,부산광역시 동구 ,2200360.0
202202,부산광역시 동구 ,1940255.0
202203,부산광역시 동구 ,2084676.0
202204,부산광역시 동구 ,2310291.0
202205,부산광역시 동구 ,2687851.0
202206,부산광역시 동구 ,2594142.0
202207,부산광역시 동구 ,2863263.0
