순위,관광지명,주소,분류,외지인 검색 수
1,부산진시장,부산 동구,시장,58784
2,부산항제5부두,부산 동구 충장대로 314-0,자연경관(하천/해양),32670
3,부산항국제여객터미널,부산 동구 충장대로 206-0,교통시설,30350
4,아스티호텔부산,부산 동구 중앙대로214번길 7-8,호텔,24825
5,부산자유도매시장,부산 동구 조방로 48-0,시장,18608
6,토요코인호텔부산역1호점,부산 동구 중앙대로196번길 12-0,호텔,13081
7,부산진시장,부산 동구 진시장로 24-0,시장,12727
8,라마다앙코르부산역호텔,부산 동구 중앙대로196번길 10-0,호텔,11301
9,부산항국제전시컨벤션센터,부산 동구 충장대로 206-0,전시시설,8498
10,차이나타운,부산 동구,테마공원,7803
11,오름레지던스호텔,부산 동구 중앙대로180번길 16-8,호텔,5741
12,부산과학체험관,부산 동구 중앙대로260번길 11-0,전시시설,4587
13,부산항제4부두,부산 동구 충장대로 206-0,자연경관(하천/해양),3963
14,하운드호텔부산역,부산 동구 중앙대로236번길 9-0,호텔,3918
15,르컬렉티브G7,부산 동구 충장대로 160-0,호텔,3385
16,아몬드호텔,부산 동구 중앙대로196번길 12-5,모텔,3372
17,노떼라미아호텔,부산 동구 대영로 265-0,호텔,2976
18,브라운도트호텔범일점,부산 동구 중앙대로 528-0,모텔,2954
19,부산항힐링야영장,부산 동구 충장대로 0-0,캠핑,2868
20,광장관광호텔,부산 동구 중앙대로214번길 7-0,호텔,2204
21,디노호텔,부산 동구 초량로13번길 73-0,모텔,2194
22,부산뷰호텔,부산 동구 중앙대로196번길 16-10,호텔,2191
23,초량시장,부산 동구 초량로13번길 8-0,시장,2041
24,르컬렉티브부산역,부산 동구 충장대로 160-0,호텔,1954
25,이데아호텔,부산 동구 중앙대로180번길 16-10,모텔,1937
26,베스트인시티호텔,부산 동구 고관로 7-0,호텔,1772
27,자성대공원,부산 동구 자성로 99-0,도시공원,1625
28,좌천동가구거리,부산 동구,기타쇼핑시설,1597
29,프라임관광호텔,부산 동구 중앙대로 399-0,호텔,1565
30,북항친수공원,부산 동구,도시공원,1534
31,수정산가족체육공원,부산 동구,도시공원,1464
32,라메르호텔,부산 동구 조방로34번길 9-0,호텔,1294
32,이바구길모노레일,부산 동구,기타관광,1294
34,부산차이나타운특구문화축제,부산 동구 대영로243번길 61-0,기타문화관광지,1217
35,코리아시티관광호텔,부산 동구 조방로 10-0,호텔,1213
36,하운드호텔범일,부산 동구 조방로34번길 5-0,모텔,1164
37,브라운도트호텔부산역점,부산 동구 중앙대로209번길 27-0,호텔,1144
38,금수사,부산 동구 망양로 533-1,종교성지,1068
39,정란각,부산 동구 홍곡로 75-0,역사유적지,1060
40,렛츠런CCC부산동구지점,부산 동구 자성로 134-0,육상레저스포츠,1012
41,시티호텔,부산 동구 중앙대로 294-0,모텔,1000
42,더비에스호텔,부산 동구 중앙대로236번길 7-11,호텔,919
43,부산진남문시장,부산 동구 범일로65번길 8-0,시장,853
44,딘텍,부산 동구 중앙대로 309-0,기타쇼핑시설,812
45,팝콘호텔,부산 동구 중앙대로180번길 6-7,모텔,806
46,초량이바구길,부산 동구 초량상로 0-0,기타관광,798
47,부산오페라하우스건축중(2024년하반기개관예정),부산 동구,공연시설,679
48,부산유라시아플랫폼,부산 동구 중앙대로 210-0,기타관광,658
49,호텔포레더스파오픈예정(2022년05월13일),부산 동구 중앙대로296번길 6-0,호텔,612
50,틴토호텔,부산 동구 범일로102번길 16-18,모텔,587
51,브라운도트부산진역점,부산 동구 진성로 7-0,호텔,557
52,수정시장,부산 동구 중앙대로361번길 37-0,시장,555
53,탑모텔,부산 동구 중앙대로196번길 12-15,모텔,517
54,플러스모텔,부산 동구 중앙대로241번길 5-0,모텔,507
55,소림사,부산 동구 초량상로65번길 7-0,종교성지,475
56,더포트호텔부산역점,부산 동구 중앙대로180번길 16-8,호텔,461
57,부두길,부산 동구,기타관광,437
58,샤이어호텔,부산 동구 초량로13번길 29-3,모텔,427
59,루이스호텔,부산 동구 조방로38번길 8-1,모텔,424
60,유치환우체통,부산 동구 망양로580번길 2-0,기타관광,409
61,증산체육공원,부산 동구,도시공원,374
62,맥시멈호텔,부산 동구 대영로243번길 89-0,모텔,365
63,조선통신사역사관,부산 동구 자성로 99-0,전시시설,358
64,가온아트홀,부산 동구 자성로133번길 10-0,공연시설,354
65,호텔포레더스파,부산 동구 중앙대로296번길 6-0,호텔,339
66,더웨이호텔,부산 동구 중앙대로209번길 12-0,호텔,338
67,부산항제3부두,부산 동구 충장대로 164-0,자연경관(하천/해양),335
68,유모텔,부산 동구 자성공원로3번길 23-4,모텔,330
69,아리아모텔,부산 동구 중앙대로209번길 22-0,모텔,318
70,호텔26,부산 동구 중앙대로209번길 10-15,모텔,308
71,호텔코코,부산 동구 중앙대로196번길 12-4,모텔,289
72,168계단,부산 동구,기타관광,247
73,오렌지게스트하우스부산역지점,부산 동구 중앙대로196번길 12-7,호스텔,237
74,보림극장,부산 동구 중앙대로 537-0,기타관광,235
75,충혼탑,부산 동구,역사유물,234
76,다이소부산초량점,부산 동구 초량상로 91-0,기타쇼핑시설,227
77,연등사,부산 동구 좌천동로 17-3,종교성지,213
78,묘심사,부산 동구 망양로 671-0,종교성지,209
79,수채화모텔,부산 동구 범일로102번길 20-4,모텔,207
80,일터소극장,부산 동구 자성로141번길 13-0,공연시설,206
81,성북시장,부산 동구 성북로 57-2,시장,205
82,센텀모텔,부산 동구 중앙대로236번길 7-9,모텔,204
82,호텔그레이부산역점,부산 동구 중앙대로286번길 3-2,모텔,204
84,369모텔,부산 동구 자성로90번길 1-0,모텔,201
85,문화플랫폼시민마당,부산 동구 중앙대로 380-0,기타문화관광지,189
86,더디자인모텔,부산 동구 중앙대로 530-1,모텔,179
87,비지니스호텔BSB,부산 동구 중앙대로180번길 12-9,호텔,166
88,호텔포레더스파오픈예정(2022년05월),부산 동구 중앙대로296번길 6-0,호텔,159
89,이바구캠프,부산 동구 망양로525번길 22-0,호스텔,154
90,부산동구문화원,부산 동구 중앙대로349번길 20-0,교육시설,152
91,친환경스카이웨이전망대,부산 동구,랜드마크관광,147
92,정발장군동상,부산 동구 중앙대로 0-0,역사유물,135
93,부산항축제(부산항국제여객터미널),부산 동구 충장대로 206-0,기타문화관광지,129
94,테마모텔,부산 동구 중앙대로 243-9,모텔,128
95,안용복기념부산포개항문화관,부산 동구,전시시설,123
96,복합문화공간온뜰,부산 동구 초량상로157번길 19-0,기타문화관광지,117
97,미라벨모텔,부산 동구 중앙대로179번길 6-0,모텔,116
98,비씨엠,부산 동구 중앙대로 264-0,기타쇼핑시설,115
99,파밀리에게스트하우스,부산 동구 중앙대로214번길 3-4,호스텔,112
100,호텔포레부산역점,부산 동구 중앙대로296번길 6-0,호텔,109
