연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,3.9
60~69세,8.5,8.6
50~59세,10.2,12.1
40~49세,6.0,5.8
30~39세,5.9,4.9
20~29세,9.8,8.8
10~19세,5.2,3.8
