연령대,남성방문 비율,여성방문 비율
70세 이상,8.2,5.8
60~69세,14.9,12.3
50~59세,13.9,7.7
40~49세,9.6,3.8
30~39세,6.6,4.3
20~29세,4.2,5.9
10~19세,0.8,1.3
