동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,104,,,레포츠/운동,낚시_바다낚시_스쿠버,불탑사(제주)
0,17,,,자연경관,바다_해양_해변,불탑사(제주)
0,2,,,미식,카페_굴,불탑사(제주)
