연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,3.5
60~69세,9.9,6.3
50~59세,11.2,9.7
40~49세,13.1,8.8
30~39세,7.6,6.8
20~29세,6.0,4.8
10~19세,3.1,3.0
