기준연월,방문비율
20220811,82.8
20220812,86.8
20220813,93.4
20220814,95.6
20220815,105.4
20220816,89.9
20220817,87.0
20220818,87.7
20220819,89.9
20220820,91.8
20220821,92.9
20220822,98.9
20220823,92.9
20220824,88.7
20220825,90.4
20220826,90.0
20220827,93.5
20220828,110.5
20220829,112.8
20220830,104.2
20220831,99.6
20220901,81.5
20220902,86.3
20220903,93.8
20220904,93.4
20220905,94.4
20220906,85.0
20220907,80.1
20220908,87.7
20220909,131.6
20220910,134.8
20220911,135.9
20220912,149.5
20220913,95.3
20220914,90.6
20220915,90.7
20220916,94.9
20220917,103.8
20220918,106.9
20220919,104.6
20220920,96.7
20220921,86.6
20220922,84.9
20220923,89.6
20220924,97.0
20220925,100.8
20220926,101.5
20220927,95.6
20220928,94.3
20220929,93.2
20220930,94.6
20221001,90.2
20221002,94.1
20221003,102.0
20221004,79.4
20221005,77.7
20221006,78.6
20221007,85.1
20221008,99.3
20221009,94.4
20221010,104.2
20221011,81.6
20221012,80.6
20221013,82.8
20221014,86.2
20221015,95.5
20221016,96.5
20221017,92.2
20221018,84.6
20221019,83.3
20221020,83.9
20221021,88.3
20221022,96.3
20221023,100.2
20221024,97.1
20221025,92.0
20221026,90.2
20221027,91.1
20221028,97.5
20221029,105.6
20221030,109.6
20221031,105.1
20221101,83.3
20221102,83.2
20221103,84.5
20221104,87.7
20221105,99.2
20221106,98.4
20221107,89.8
20221108,85.4
