순위,업소명,주소,분류,합산 검색 수
1,스타벅스익산영등DT점,전북 익산시 무왕로 1005-0,카페/찻집,8331
2,스타벅스익산모현점,전북 익산시 선화로 106-0,카페/찻집,7373
3,함라정원,전북 익산시 신대진등길 91-0,카페/찻집,7122
4,카페온아,전북 익산시 현영길 12-2,카페/찻집,5970
5,초미당첫번째점 [일식],전북 익산시 선화로33길 76-0,외국식,5121
6,맥도날드익산영등DT점,전북 익산시 무왕로 1046-0,간이음식,5064
7,스타벅스익산동산DT점,전북 익산시 평동로 722-0,카페/찻집,5027
8,왕궁다원,전북 익산시 사곡길 21-5,카페/찻집,4694
9,블랜드미,전북 익산시 현영길 123-10,카페/찻집,4674
10,메이드인헤븐,전북 익산시 하나로 864-22,카페/찻집,4550
11,동서네낙지본점,전북 익산시 동서로 300-0,외국식,4446
12,맛동순두부,전북 익산시 미륵사지로 397-0,한식,4234
13,풍성제과본점,전북 익산시 서동로 103-0,간이음식,4046
14,눈들재,전북 익산시 선화로65길 34-8,카페/찻집,3902
15,진미식당,전북 익산시 황등로 158-0,한식,3864
16,부송국수본점,전북 익산시 부송로 19-0,한식,3846
17,본향퓨전한정식[한식],전북 익산시 금광길 54-17,한식,3828
18,한일식당,전북 익산시 황등로 106-0,한식,3819
19,육개월,전북 익산시 고봉로 319-1,한식,3569
20,시장비빔밥,전북 익산시 황등7길 25-8,한식,3541
21,쿠우쿠우익산점,전북 익산시 선화로 77-0,외국식,3424
22,함라산황토가든,전북 익산시 백제로 638-0,한식,3359
23,백제가든,전북 익산시 선화로65길 34-10,한식,3087
24,아필코웨스턴라이프호텔점,전북 익산시 동서로 380-0,카페/찻집,3021
25,고려당,전북 익산시 인북로3길 6-0,간이음식,3003
26,시트러스,전북 익산시 선화로21길 16-8,카페/찻집,2885
27,요쿠야마치[일식],전북 익산시 선화로3길 39-13,외국식,2785
28,종가집,전북 익산시 동서로 477-0,한식,2730
29,코코밀,전북 익산시 선화2로 36-0,카페/찻집,2662
30,다가포가든,전북 익산시 현영길 40-5,한식,2620
31,별미집,전북 익산시 고봉로 176-1,한식,2581
32,이화동산,전북 익산시 익산대로 1424-7,한식,2467
33,달빛에구운고등어,전북 익산시 동서로 505-0,한식,2341
34,웅포식당,전북 익산시 철새로 145-1,한식,2333
35,아레라,전북 익산시 무왕로2길 264-10,카페/찻집,2303
36,태백칼국수,전북 익산시 중앙로 15-5,한식,2288
37,엔제리너스익산미륵산점,전북 익산시 미륵사지로 477-0,카페/찻집,2201
38,익산돈가스,전북 익산시 미륵사지로 220-0,외국식,2172
39,스타벅스익산영등점,전북 익산시 무왕로 1052-0,카페/찻집,2162
40,리스토란테콜리모현점,전북 익산시 배산로3길 69-0,외국식,2153
41,잎새달,전북 익산시 사현길 6-0,카페/찻집,2136
42,다미일식[일식],전북 익산시 무왕로23길 5-0,외국식,2124
43,고궁정[한식],전북 익산시 동서로 504-0,한식,2083
44,씨아전복,전북 익산시 현영길 25-0,한식,1989
45,물머리집,전북 익산시 고도1길 56-5,한식,1933
46,엄가네본가시골집익산점,전북 익산시 배산로 150-0,한식,1899
47,예인면옥본점,전북 익산시 무왕로12길 24-0,한식,1896
48,흙가든본점,전북 익산시 번영로 1854-0,외국식,1895
49,전주소바,전북 익산시 목천로 281-0,외국식,1883
50,양누리본점,전북 익산시 무왕로23길 29-1,한식,1882
51,빌라드네이처,전북 익산시 서동로27길 43-4,카페/찻집,1879
52,전복궁,전북 익산시 선화로3길 7-16,한식,1848
53,홍익돈까스익산점,전북 익산시 무왕로 1242-0,외국식,1781
54,상무초밥익산직영점,전북 익산시 무왕로 1033-5,외국식,1775
55,마리더스타,전북 익산시 칠목재로 225-0,카페/찻집,1767
56,카페라이즈,전북 익산시 서동로27길 84-0,카페/찻집,1741
57,동해안,전북 익산시 배산로 71-4,외국식,1693
58,청담옥24시,전북 익산시 동서로 501-0,한식,1671
59,맥도날드익산원광대점,전북 익산시 무왕로 888-0,간이음식,1641
60,왕중왕손짜장[중식],전북 익산시 무왕로 1626-0,외국식,1640
61,따봉식당,전북 익산시 중앙로 170-0,한식,1552
62,루베르,전북 익산시 선화로3길 33-5,외국식,1508
63,사은가든,전북 익산시 호반로 94-0,한식,1507
64,정원곰탕,전북 익산시 석암로11길 124-0,한식,1487
65,신동양[중식],전북 익산시 평동로11길 60-0,외국식,1475
66,목향한정식[한식],전북 익산시 평동로 527-0,한식,1458
67,가람갈비,전북 익산시 하나로 543-7,한식,1455
68,오아시스,전북 익산시 익산대로76길 88-0,카페/찻집,1384
69,하나로 남촌칼국수,전북 익산시 하나로 524-0,한식,1380
70,북경반점[중식],전북 익산시,외국식,1378
71,취란[중식],전북 익산시 배산로10길 3-0,외국식,1371
72,투썸플레이스익산모현점,전북 익산시 배산로3길 24-5,카페/찻집,1363
73,일해옥[한식],전북 익산시 주현로 30-0,한식,1350
74,중앙생선가,전북 익산시 중앙로 22-125,외국식,1334
75,싹수가,전북 익산시 오산로 136-10,한식,1328
75,서동한우타운,전북 익산시 미륵사지로 16-0,한식,1328
77,이리,전북 익산시 만석길 338-1,카페/찻집,1292
78,청주숯불갈비,전북 익산시 선화로41길 6-0,한식,1254
79,길손식당,전북 익산시 칠목재로 426-0,한식,1245
80,싱그랭이,전북 익산시 춘포로 331-0,한식,1241
81,투썸플레이스익산부송점,전북 익산시 부송로 103-0,카페/찻집,1238
82,제일오리떼,전북 익산시 부송로 156-0,외국식,1232
83,도심불고기,전북 익산시 약촌로8길 20-23,한식,1229
83,함열토속순대,전북 익산시 함열2길 13-0,한식,1229
85,이비가짬뽕익산모현점 [중식],전북 익산시 선화로1길 109-20,외국식,1221
86,갤러리티,전북 익산시 도천2길 75-20,카페/찻집,1201
87,동서네낙지동산본점,전북 익산시 주현로4길 19-0,외국식,1197
88,배스킨라빈스익산영등점,전북 익산시 무왕로13길 3-0,간이음식,1188
89,아리랑한우전문점,전북 익산시 선화로3길 16-3,한식,1187
90,동보성[중식],전북 익산시 하나로 437-0,외국식,1184
91,김남규의조선옥꽃게장,전북 익산시 고봉로 341-0,한식,1148
92,더본감자탕,전북 익산시 동서로 165-0,한식,1138
93,자바브레이크,전북 익산시 선화로 510-7,카페/찻집,1137
94,투썸플레이스익산영등제일점,전북 익산시 무왕로7길 1-0,카페/찻집,1129
95,삼양웰빙순대,전북 익산시 평동로13길 18-0,한식,1128
96,한솔가든,전북 익산시 쌍능길 20-1,한식,1111
97,우리분식,전북 익산시 중앙로3길 28-0,간이음식,1108
98,좋은갈비,전북 익산시 현영길 12-1,한식,1104
99,프리모파스타,전북 익산시 배산로3길 52-0,외국식,1047
100,김형제고기의철학익산부송점,전북 익산시 무왕로23길 35-0,한식,1041
