업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,8.302224E7
쇼핑업,레저용품쇼핑,1.1216359046E10
쇼핑업,대형쇼핑몰,6.51384715E9
숙박업,기타숙박,2.432866527E9
숙박업,캠핑장/펜션,6440000.0
식음료업,식음료,3.4503965879E10
여가서비스업,골프장,1.176238361E10
여가서비스업,기타레저,5.48810486E8
여가서비스업,문화서비스,5.12218079E8
여가서비스업,관광유원시설,5.0382186E7
여행업,여행업,5442000.0
운송업,렌터카,4.5023125E7
운송업,육상운송,226000.0
