순위,업소명,주소,분류,외지인 검색 수
1,스타벅스익산영등DT점,전북 익산시 무왕로 1005-0,카페/찻집,5761
2,스타벅스익산모현점,전북 익산시 선화로 106-0,카페/찻집,5105
3,함라정원,전북 익산시 신대진등길 91-0,카페/찻집,4024
4,카페온아,전북 익산시 현영길 12-2,카페/찻집,3637
5,왕궁다원,전북 익산시 사곡길 21-5,카페/찻집,3472
6,초미당첫번째점 [일식],전북 익산시 선화로33길 76-0,외국식,3346
7,진미식당,전북 익산시 황등로 158-0,한식,3298
8,동서네낙지본점,전북 익산시 동서로 300-0,외국식,3207
9,맥도날드익산영등DT점,전북 익산시 무왕로 1046-0,간이음식,3183
10,시장비빔밥,전북 익산시 황등7길 25-8,한식,3074
11,풍성제과본점,전북 익산시 서동로 103-0,간이음식,3058
12,한일식당,전북 익산시 황등로 106-0,한식,3042
13,본향퓨전한정식[한식],전북 익산시 금광길 54-17,한식,3036
14,블랜드미,전북 익산시 현영길 123-10,카페/찻집,3033
15,눈들재,전북 익산시 선화로65길 34-8,카페/찻집,2830
16,스타벅스익산동산DT점,전북 익산시 평동로 722-0,카페/찻집,2758
17,맛동순두부,전북 익산시 미륵사지로 397-0,한식,2708
18,고려당,전북 익산시 인북로3길 6-0,간이음식,2571
19,메이드인헤븐,전북 익산시 하나로 864-22,카페/찻집,2520
20,아필코웨스턴라이프호텔점,전북 익산시 동서로 380-0,카페/찻집,2487
21,쿠우쿠우익산점,전북 익산시 선화로 77-0,외국식,2398
22,부송국수본점,전북 익산시 부송로 19-0,한식,2294
23,함라산황토가든,전북 익산시 백제로 638-0,한식,2276
24,육개월,전북 익산시 고봉로 319-1,한식,2203
25,시트러스,전북 익산시 선화로21길 16-8,카페/찻집,2070
26,웅포식당,전북 익산시 철새로 145-1,한식,2059
27,요쿠야마치[일식],전북 익산시 선화로3길 39-13,외국식,2011
28,백제가든,전북 익산시 선화로65길 34-10,한식,1887
29,종가집,전북 익산시 동서로 477-0,한식,1838
30,다가포가든,전북 익산시 현영길 40-5,한식,1747
31,이화동산,전북 익산시 익산대로 1424-7,한식,1684
32,별미집,전북 익산시 고봉로 176-1,한식,1625
