기준연월,지역명,검색량(건)
202108,충청북도 진천군 ,520
202109,충청북도 진천군 ,704
202110,충청북도 진천군 ,872
202111,충청북도 진천군 ,709
202112,충청북도 진천군 ,74
202201,충청북도 진천군 ,64
202202,충청북도 진천군 ,38
202203,충청북도 진천군 ,22
202204,충청북도 진천군 ,15
202205,충청북도 진천군 ,155
202206,충청북도 진천군 ,185
202207,충청북도 진천군 ,138
