순위,업소명,주소,분류,외지인 검색 수
1,진천막국수,충북 진천군 진광로 725-0,한식,7061
2,손맛한식뷔페,충북 진천군 문진로 974-0,외국식,6253
3,엽돈재토종청국장,충북 진천군 백곡로 169-0,한식,5923
4,시골막국수진천점,충북 진천군 문화3길 45-0,한식,4677
5,짬뽕대장[중식],충북 진천군 신척서길 25-0,외국식,4231
6,더그라스,충북 진천군 소강정1길 78-0,카페/찻집,3906
7,엽돈재가든,충북 진천군 백곡로 184-0,한식,3678
8,이월서가,충북 진천군 진안로 583-6,카페/찻집,3496
9,The조선식탁,충북 진천군 석장로 227-0,한식,3322
10,사석한우촌,충북 진천군 금사로 391-0,한식,3044
11,진골짬뽕[중식],충북 진천군 문화로 19-0,외국식,2837
12,송백가든,충북 진천군 진안로 362-6,한식,2647
13,쥐꼬리명당,충북 진천군 평화로 403-94,한식,2615
14,양평해장국사석점,충북 진천군 문진로 1010-0,한식,2420
15,더힐227,충북 진천군 석장로 227-0,카페/찻집,2383
16,궁채석갈비,충북 진천군 문진로 1026-0,한식,2334
17,농다리찌개마을,충북 진천군 농다리로 1032-5,한식,2180
18,우림손두부마을,충북 진천군 진안로 30-0,한식,2104
19,덕현칼국수,충북 진천군 석장2길 21-0,한식,2058
20,곰가내[한식],충북 진천군 백곡로 835-8,한식,1945
20,오릿대진천점,충북 진천군 진광로 933-0,외국식,1945
22,청주왕족발보쌈,충북 진천군 중앙서로 21-0,외국식,1886
23,학댕이칼국수,충북 진천군 문진로 1445-0,한식,1880
24,들녘애농원,충북 진천군 농다리로 1294-0,한식,1793
25,할머니집,충북 진천군 화산동길 18-0,외국식,1764
26,세렌디,충북 진천군 시가로 46-0,외국식,1733
27,농민쉐프의묵은지화련,충북 진천군 이영남로 73-0,한식,1717
28,소토골,충북 진천군 소토골길 42-9,한식,1645
29,바보아저씨,충북 진천군 화랑4길 16-0,외국식,1571
30,롯데리아진천점,충북 진천군 중앙동로 56-0,간이음식,1474
31,청석한우,충북 진천군 대월2길 52-0,한식,1441
32,다원돌솥밥,충북 진천군 농다리로 1329-0,한식,1425
33,이월원조뼈해장국,충북 진천군 진광로 853-0,한식,1398
34,덕이네묵집,충북 진천군 사양1길 2-1,한식,1395
35,송애집,충북 진천군 초평로 1051-5,한식,1370
36,신궁전[한식],충북 진천군 용몽2길 34-0,한식,1366
37,하루의식탁[일식],충북 진천군 예지1길 13-4,외국식,1344
38,스시이찌방진천점,충북 진천군 시가로 3-0,외국식,1326
39,스시정,충북 진천군 대월1길 20-0,외국식,1322
40,버거킹충북진천점,충북 진천군 상산로 73-0,간이음식,1312
41,안나의화원,충북 진천군 사송1길 11-3,카페/찻집,1311
42,호두나무집,충북 진천군 농다리로 1332-0,한식,1309
43,미잠미과,충북 진천군 미리실길 123-0,간이음식,1292
44,농다리천년사랑,충북 진천군 농다리로 1032-21,한식,1249
45,농다리은행나무집,충북 진천군 농다리로 1094-0,외국식,1228
46,청산가든,충북 진천군 진안로 360-0,외국식,1217
47,선수촌한우정육식당,충북 진천군 장기길 31-0,한식,1215
48,정원삼겹살,충북 진천군 남산10길 18-12,한식,1213
49,서프커피,충북 진천군 공원로 38-0,카페/찻집,1209
50,한옥카페봄이와,충북 진천군 장기길 45-0,카페/찻집,1207
51,부엉이돈가스충북혁신도시점,충북 진천군 시가로 39-0,외국식,1188
51,옛날두부마을,충북 진천군 문진로 1010-0,한식,1188
53,고화갈비살진천혁신점,충북 진천군 시가로 46-0,한식,1167
54,진천숯불고기,충북 진천군 사석1길 3-0,한식,1166
55,카페브릭,충북 진천군 백곡로 1078-42,카페/찻집,1143
55,카페블루문,충북 진천군 초금로 212-0,카페/찻집,1143
57,오박사냉면,충북 진천군 중앙동1길 2-0,한식,1109
57,이디야커피광혜원점,충북 진천군 중리1길 32-5,카페/찻집,1109
59,금강매운탕,충북 진천군 백곡로 1503-7,한식,1092
60,연곡가든&숲속커피,충북 진천군 김유신길 505-10,한식,1026
61,보림한우,충북 진천군 중앙동7길 20-0,한식,1003
62,시골닭집,충북 진천군 소토골길 36-7,한식,994
63,중화식객[중식],충북 진천군 대하로 133-0,외국식,961
64,마라도일식,충북 진천군 구암길 30-0,외국식,953
65,황금코다리진천혁신점,충북 진천군 예지2길 13-0,한식,941
66,원산대반점[중식],충북 진천군 중앙서로 69-0,외국식,918
67,투썸플레이스진천터미널점,충북 진천군 중앙북1길 3-0,카페/찻집,903
