기준연월,방문비율
20220811,134.4
20220812,115.3
20220813,124.6
20220814,91.8
20220815,147.8
20220816,119.6
20220817,123.4
20220818,118.5
20220819,119.9
20220820,128.3
20220821,127.2
20220822,115.6
20220823,122.0
20220824,123.7
20220825,125.1
20220826,121.4
20220827,131.5
20220828,130.1
20220829,113.8
20220830,120.8
20220831,122.2
20220901,90.3
20220902,109.5
20220903,122.2
20220904,122.5
20220905,83.3
20220906,87.4
20220907,97.3
20220908,91.8
20220909,136.8
20220910,135.9
20220911,138.2
20220912,153.6
20220913,87.7
20220914,90.9
20220915,90.3
20220916,112.1
20220917,129.2
20220918,130.7
20220919,88.6
20220920,90.6
20220921,96.7
20220922,96.1
20220923,113.2
20220924,132.1
20220925,131.5
20220926,88.3
20220927,90.9
20220928,97.0
20220929,95.2
20220930,113.2
20221001,126.9
20221002,126.0
20221003,132.4
20221004,87.4
20221005,101.0
20221006,94.4
20221007,119.0
20221008,132.4
20221009,133.0
20221010,134.7
20221011,87.7
20221012,94.1
20221013,90.0
20221014,111.8
20221015,128.9
20221016,129.8
20221017,83.0
20221018,88.9
20221019,95.2
20221020,93.2
20221021,111.8
20221022,128.9
20221023,129.5
20221024,85.1
20221025,89.1
20221026,94.4
20221027,95.2
20221028,114.1
20221029,130.7
20221030,130.4
20221031,85.7
20221101,82.2
20221102,86.8
20221103,81.6
20221104,111.2
20221105,124.9
20221106,126.6
20221107,75.8
20221108,79.6
