연령대,남성방문 비율,여성방문 비율
70세 이상,5.8,4.9
60~69세,15.6,5.4
50~59세,15.1,10.0
40~49세,10.4,5.3
30~39세,6.0,4.2
20~29세,5.0,4.3
10~19세,2.4,4.0
