동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,15,기타가족,가족_엄마,자연경관,정원_공원_바다,울산체육공원
1,12,부모님,아빠,레포츠/운동,경기장_축구경기장,울산체육공원
1,7,친구,친구,미식,살구_모과_맛집,울산체육공원
1,3,회사동료,직원,문화예술,광장,울산체육공원
0,1,,,역사유적,다리,울산체육공원
