업종대분류명,업종중분류명,중분류 소비액
쇼핑업,레저용품쇼핑,4909000.0
쇼핑업,관광기념품,404500.0
숙박업,기타숙박,1.39439E8
숙박업,캠핑장/펜션,86000.0
식음료업,식음료,1.312267979E9
여가서비스업,골프장,1.9452E7
여가서비스업,문화서비스,1783000.0
