동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
146,9643,기타가족,가족_엄마_남매,미식,맛집_호빵_떡갈비
111,819,연인,애인_커플_여자친구,레포츠/운동,캠핑_캠핑여행_낚시
110,185,부모님,부모님_할아버지_부모,휴식/힐링,피크닉_힐링_나들이
83,182,자녀,아들_큰아들_청소년,문화예술,노래방_광장_클럽
31,175,회사동료,대리_직원,자연경관,공원_시골_계곡
9,74,배우자,남편_집사람_신랑,반려동물,애완견_반려견_길고양이
7,10,학생,고등학생_대학생_중딩,역사유적,다리_유네스코_묘
5,0,친구,친구_룸메,,
4,0,싱글,싱글,,
