유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 청송군 , 경상북도 영양군,25.3,1
경상북도 안동시 , 경상북도 영양군,14.9,1
경상북도 영덕군 , 경상북도 영양군,6.3,1
경상북도 봉화군 , 경상북도 영양군,5.7,1
경상북도 의성군 , 경상북도 영양군,4.7,1
경상북도 울진군 , 경상북도 영양군,4.5,1
경상북도 포항시 북구 , 경상북도 영양군,2.9,1
경상북도 영주시 , 경상북도 영양군,2.8,1
경상북도 경주시 , 경상북도 영양군,2.3,1
경상북도 구미시 , 경상북도 영양군,1.6,1
경상북도 칠곡군 , 경상북도 영양군,1.6,1
대구광역시 북구 , 경상북도 영양군,1.4,1
경상북도 군위군 , 경상북도 영양군,1.4,1
경상북도 포항시 남구 , 경상북도 영양군,1.2,1
경상북도 상주시 , 경상북도 영양군,1.1,1
충청북도 단양군 , 경상북도 영양군,1.0,1
대구광역시 달서구 , 경상북도 영양군,1.0,1
대구광역시 동구 , 경상북도 영양군,1.0,1
강원도 태백시 , 경상북도 영양군,0.8,1
경상북도 영천시 , 경상북도 영양군,0.8,1
 경상북도 영양군,경상북도 청송군,24.9,2
 경상북도 영양군,경상북도 안동시,15.1,2
 경상북도 영양군,경상북도 울진군,14.3,2
 경상북도 영양군,경상북도 영덕군,14.3,2
 경상북도 영양군,경상북도 포항시 북구,4.7,2
 경상북도 영양군,경상북도 봉화군,4.0,2
 경상북도 영양군,경상북도 영주시,3.0,2
 경상북도 영양군,경상북도 경주시,1.5,2
 경상북도 영양군,강원도 태백시,1.4,2
 경상북도 영양군,경상북도 구미시,1.2,2
 경상북도 영양군,경상북도 예천군,0.9,2
 경상북도 영양군,경상북도 포항시 남구,0.8,2
 경상북도 영양군,대구광역시 동구,0.7,2
 경상북도 영양군,경상북도 의성군,0.6,2
 경상북도 영양군,강원도 삼척시,0.6,2
 경상북도 영양군,경상북도 문경시,0.6,2
 경상북도 영양군,대구광역시 북구,0.6,2
 경상북도 영양군,대구광역시 달서구,0.6,2
 경상북도 영양군,경상북도 군위군,0.5,2
 경상북도 영양군,강원도 동해시,0.4,2
