연령대,남성방문 비율,여성방문 비율
70세 이상,5.5,7.3
60~69세,13.1,9.6
50~59세,13.4,10.2
40~49세,6.5,6.2
30~39세,8.0,5.0
20~29세,5.5,3.8
10~19세,2.1,3.4
