동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,28,기타가족,장모_가족,역사유적,초가집_한옥_정자,안동 군자마을(오천유적지)
0,27,,,레포츠/운동,낚시_레저_스키,안동 군자마을(오천유적지)
0,18,,,자연경관,광산_전망대_산,안동 군자마을(오천유적지)
0,10,,,미식,식당_찜닭_짜장면,안동 군자마을(오천유적지)
0,5,,,체험,한옥스테이_보트체험,안동 군자마을(오천유적지)
0,1,,,문화예술,체험관,안동 군자마을(오천유적지)
