기준연월,방문비율
20220811,82.1
20220812,97.8
20220813,188.3
20220814,115.7
20220815,162.8
20220816,84.5
20220817,82.9
20220818,79.5
20220819,93.8
20220820,181.7
20220821,156.3
20220822,80.9
20220823,82.1
20220824,88.3
20220825,89.3
20220826,104.6
20220827,186.7
20220828,169.2
20220829,91.5
20220830,96.6
20220831,98.2
20220901,269.8
20220902,312.9
20220903,503.0
20220904,451.3
20220905,174.8
20220906,156.9
20220907,155.5
20220908,183.7
20220909,383.7
20220910,436.0
20220911,407.2
20220912,339.2
20220913,209.1
20220914,212.7
20220915,220.5
20220916,223.3
20220917,424.1
20220918,400.2
20220919,198.0
20220920,202.4
20220921,204.8
20220922,222.7
20220923,232.2
20220924,420.9
20220925,406.6
20220926,211.1
20220927,215.7
20220928,222.5
20220929,239.0
20220930,247.3
20221001,496.6
20221002,501.6
20221003,418.9
20221004,205.6
20221005,193.6
20221006,202.2
20221007,213.5
20221008,443.1
20221009,420.5
20221010,372.8
20221011,201.2
20221012,222.3
20221013,242.5
20221014,242.3
20221015,432.4
20221016,401.2
20221017,213.5
20221018,213.7
20221019,208.9
20221020,219.9
20221021,228.8
20221022,419.7
20221023,393.8
20221024,214.3
20221025,220.9
20221026,223.3
20221027,233.8
20221028,244.1
20221029,429.6
20221030,413.3
20221031,221.7
20221101,166.4
20221102,160.2
20221103,147.3
20221104,164.6
20221105,337.4
20221106,310.7
20221107,90.5
20221108,83.3
