연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,3.1
60~69세,13.8,13.4
50~59세,14.2,16.5
40~49세,7.2,9.2
30~39세,4.2,4.0
20~29세,2.8,3.3
10~19세,1.5,1.0
