연령대,남성방문 비율,여성방문 비율
70세 이상,2.1,2.4
60~69세,6.6,8.0
50~59세,11.7,11.8
40~49세,9.3,9.3
30~39세,8.8,8.0
20~29세,6.8,8.5
10~19세,2.9,2.7
