연령대,남성방문 비율,여성방문 비율
70세 이상,1.7,1.5
60~69세,6.4,4.4
50~59세,6.9,5.7
40~49세,12.6,9.0
30~39세,13.9,11.6
20~29세,8.7,6.8
10~19세,3.8,3.5
