순위,업소명,주소,분류,현지인 검색 수
1,황리단길,경북 경주시,기타음식,14346
2,러블랑,경북 포항시 북구 동해대로 3310-0,카페/찻집,4988
3,맥도날드포항남부DT점,경북 포항시 남구 새천년대로 470-0,간이음식,4834
4,모에누,경북 구미시 봉한3길 4-0,카페/찻집,4321
5,벤자마스,경북 경주시 윗동천길 2-0,외국식,3968
6,황남빵,경북 경주시 태종로 783-0,간이음식,3934
7,스타벅스포항장성DT점,경북 포항시 북구 새천년대로 1255-0,카페/찻집,3906
8,낭만쭈꾸미본점,경북 구미시 산업로 193-84,외국식,3751
9,스타벅스경산중방DT점,경북 경산시 경안로 222-0,카페/찻집,3653
10,맥도날드구미형곡DT점,경북 구미시 형곡중앙로 31-0,간이음식,3556
11,맥도날드포항장성DT점,경북 포항시 북구 새천년대로 1261-0,간이음식,3549
12,폴콘구미점,경북 구미시 선산대로 11-0,간이음식,3397
13,포항산림조합숲마을카페,경북 포항시 북구 새마을로 331-6,카페/찻집,3340
14,맥도날드구미인동DT점,경북 구미시 인동북길 155-0,간이음식,3329
15,헤이안,경북 포항시 북구 해안로 219-0,카페/찻집,3313
16,SUBWAY포항남부DT점,경북 포항시 북구 새천년대로 526-0,간이음식,3175
17,소디스커피본사,경북 경주시 형산로 161-0,카페/찻집,3152
18,투썸플레이스왜관DT점,경북 칠곡군 관문로 173-0,카페/찻집,3125
19,스타벅스경주보문호수DT점,경북 경주시 보문로 132-6,카페/찻집,3114
20,성화축산,경북 경산시 삼성현로 915-0,한식,3094
21,커피명가본,경북 경산시 임당로 230-0,카페/찻집,3085
22,삐에노,경북 구미시 신당1로4길 5-6,외국식,3080
23,마고 포레스트,경북 경산시 경안로73길 20-0,카페/찻집,3003
24,스타벅스구미확장단지점,경북 구미시 신당1로4길 19-0,카페/찻집,2891
25,스타벅스포항죽도DT점,경북 포항시 북구 새천년대로 486-0,카페/찻집,2797
26,스타벅스포항쌍용DT점,경북 포항시 남구 중흥로 122-0,카페/찻집,2788
27,스타벅스구미시청DT점,경북 구미시 송정대로 27-0,카페/찻집,2721
28,교리김밥경주본점,경북 경주시 탑리3길 2-0,간이음식,2720
29,스타벅스구미광평DT점,경북 구미시 구미대로 188-0,카페/찻집,2704
30,맥도날드구미옥계DT점,경북 구미시 옥계2공단로 390-0,간이음식,2685
31,스타벅스구미금오산DT점,경북 구미시 금오산로 205-0,카페/찻집,2637
