동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
343,10187,기타가족,가족_엄마_여동생,미식,라면_맛집_바나나
239,3546,연인,애인_커플_여친,자연경관,계곡_바다_해안
159,1183,부모님,아버지_부모님_어머니,휴식/힐링,피크닉_나들이_가을여행
128,838,자녀,아들_학생_딸,레포츠/운동,수영장_캠핑_캠핑여행
107,767,회사동료,대리_직원_임원,역사유적,고택_정자_교회
60,697,배우자,아내_마눌_부인,문화예술,노래방_나이트_나이트클럽
39,335,학생,중딩_대학생_고딩,반려동물,애견_동물_펫
27,22,친구,친구_지인_동창,체험,수학여행_농촌체험_한옥스테이
17,0,싱글,싱글_혼자,,
