기준연월,지역명,검색량(건)
202108,경상북도,70237
202109,경상북도,61759
202110,경상북도,74132
202111,경상북도,80096
202112,경상북도,19580
202201,경상북도,30697
202202,경상북도,18300
202203,경상북도,14173
202204,경상북도,27307
202205,경상북도,26661
202206,경상북도,25293
202207,경상북도,16614
