기준연월,지역명,방문자 수
202108,경상북도,1.4953883E7
202109,경상북도,1.610414E7
202110,경상북도,1.5122088E7
202111,경상북도,1.3668094E7
202112,경상북도,1.2157117E7
202201,경상북도,1.3572455E7
202202,경상북도,1.1622651E7
202203,경상북도,1.305982E7
202204,경상북도,1.3235264E7
202205,경상북도,1.4803107E7
202206,경상북도,1.4455848E7
202207,경상북도,1.9106244E7
