순위,관광지명,주소,분류,합산 검색 수
1,불국사,경북 경주시 불국로 385-0,종교성지,242118
2,죽도시장,경북 포항시 북구 죽도시장13길 13-1,시장,230911
3,호미곶해맞이광장,경북 포항시 남구 해맞이로150번길 20-0,기타관광,202188
4,첨성대,경북 경주시 첨성로 140-25,역사유적지,192620
5,영일대해수욕장,경북 포항시 북구,자연경관(하천/해양),180909
6,동궁과월지,경북 경주시 원화로 102-0,역사유적지,160523
7,강구항,경북 영덕군,자연경관(하천/해양),148455
8,보문관광단지,경북 경주시 보문로 424-33,복합관광시설,142108
9,경주월드,경북 경주시 보문로 544-0,테마공원,139878
10,대릉원,경북 경주시,역사유적지,118788
11,라한셀렉트경주,경북 경주시 보문로 338-0,호텔,101204
12,소노벨경주,경북 경주시 보문로 402-12,콘도미니엄,98766
13,문무대왕릉,경북 경주시,역사유적지,97521
14,석굴암,경북 경주시 석굴로 238-0,역사유적지,95631
15,환호공원스페이스워크,경북 포항시 북구,기타레저스포츠,92549
16,국립경주박물관,경북 경주시 일정로 186-0,전시시설,89330
17,후포항,경북 울진군 울진대게로 236-14,자연경관(하천/해양),83546
18,경주힐튼호텔,경북 경주시 보문로 484-7,호텔,81492
19,안동하회마을,경북 안동시 하회종가길 2-1,역사유적지,81002
20,문경새재,경북 문경시 새재로 932-0,역사유적지,77300
21,구룡포일본인가옥거리,경북 포항시 남구 구룡포길 0-0,테마공원,71683
22,죽변항,경북 울진군,자연경관(하천/해양),67075
23,구룡포항,경북 포항시 남구 호미로 222-1,자연경관(하천/해양),64391
24,한화리조트경주,경북 경주시 보문로 182-27,콘도미니엄,63230
25,환호공원,경북 포항시 북구,도시공원,62845
26,운문사,경북 청도군 운문사길 264-0,종교성지,60222
27,이가리닻전망대,경북 포항시 북구,랜드마크관광,57509
28,부석사,경북 영주시 부석사로 345-0,종교성지,56694
29,직지사,경북 김천시 직지사길 95-0,종교성지,55721
30,월영교,경북 안동시,기타관광,54210
