연령대,남성방문 비율,여성방문 비율
70세 이상,1.7,0.7
60~69세,12.5,3.0
50~59세,18.7,7.3
40~49세,15.2,4.9
30~39세,14.6,4.6
20~29세,10.8,4.0
10~19세,0.9,0.6
